연월,축,항목,시도,값
2026-01,형태,기간의 정함이 없는 근로계약(시간제),대전,81
2026-01,형태,기간의 정함이 없는 근로계약(시간제),울산,388
2026-01,형태,기간의 정함이 없는 근로계약(시간제),세종시,35
2026-01,형태,기간의 정함이 없는 근로계약(시간제),경기도,5290
2026-01,형태,기간의 정함이 없는 근로계약(시간제),강원도,228
2026-01,형태,기간의 정함이 없는 근로계약(시간제),충청북도,135
2026-01,형태,기간의 정함이 없는 근로계약(시간제),충청남도,185
2026-01,형태,기간의 정함이 없는 근로계약(시간제),전라북도,766
2026-01,형태,기간의 정함이 없는 근로계약(시간제),전라남도,344
2026-01,형태,기간의 정함이 없는 근로계약(시간제),경상북도,561
2026-01,형태,기간의 정함이 없는 근로계약(시간제),경상남도,1085
2026-01,형태,기간의 정함이 없는 근로계약(시간제),제주도,62
2026-01,형태,기간의 정함이 있는 근로계약,전 체,50736
2026-01,형태,기간의 정함이 있는 근로계약,서울,11974
2026-01,형태,기간의 정함이 있는 근로계약,부산,3220
2026-01,형태,기간의 정함이 있는 근로계약,대구,1560
2026-01,형태,기간의 정함이 있는 근로계약,인천,2376
2026-01,형태,기간의 정함이 있는 근로계약,광주,1483
2026-01,형태,기간의 정함이 있는 근로계약,대전,1323
2026-01,형태,기간의 정함이 있는 근로계약,울산,1294
2026-01,형태,기간의 정함이 있는 근로계약,세종시,784
2026-01,형태,기간의 정함이 있는 근로계약,경기도,11568
2026-01,형태,기간의 정함이 있는 근로계약,강원도,1764
2026-01,형태,기간의 정함이 있는 근로계약,충청북도,1692
2026-01,형태,기간의 정함이 있는 근로계약,충청남도,1977
2026-01,형태,기간의 정함이 있는 근로계약,전라북도,1944
2026-01,형태,기간의 정함이 있는 근로계약,전라남도,1927
2026-01,형태,기간의 정함이 있는 근로계약,경상북도,2533
2026-01,형태,기간의 정함이 있는 근로계약,경상남도,2775
2026-01,형태,기간의 정함이 있는 근로계약,제주도,542
2026-01,형태,기간의 정함이 있는 근로계약(시간제),전 체,5510
2026-01,형태,기간의 정함이 있는 근로계약(시간제),서울,1305
2026-01,형태,기간의 정함이 있는 근로계약(시간제),부산,421
2026-01,형태,기간의 정함이 있는 근로계약(시간제),대구,223
2026-01,형태,기간의 정함이 있는 근로계약(시간제),인천,323
2026-01,형태,기간의 정함이 있는 근로계약(시간제),광주,52
2026-01,형태,기간의 정함이 있는 근로계약(시간제),대전,61
2026-01,형태,기간의 정함이 있는 근로계약(시간제),울산,51
2026-01,형태,기간의 정함이 있는 근로계약(시간제),세종시,15
2026-01,형태,기간의 정함이 있는 근로계약(시간제),경기도,1474
2026-01,형태,기간의 정함이 있는 근로계약(시간제),강원도,155
2026-01,형태,기간의 정함이 있는 근로계약(시간제),충청북도,110
2026-01,형태,기간의 정함이 있는 근로계약(시간제),충청남도,64
2026-01,형태,기간의 정함이 있는 근로계약(시간제),전라북도,395
2026-01,형태,기간의 정함이 있는 근로계약(시간제),전라남도,199
2026-01,형태,기간의 정함이 있는 근로계약(시간제),경상북도,414
2026-01,형태,기간의 정함이 있는 근로계약(시간제),경상남도,232
2026-01,형태,기간의 정함이 있는 근로계약(시간제),제주도,16
2026-01,형태,일용직,전 체,395
2026-01,형태,일용직,서울,284
2026-01,형태,일용직,부산,2
2026-01,형태,일용직,대구,12
2026-01,형태,일용직,인천,1
2026-01,형태,일용직,광주,0
2026-01,형태,일용직,대전,16
2026-01,형태,일용직,울산,0
2026-01,형태,일용직,세종시,0
2026-01,형태,일용직,경기도,12
2026-01,형태,일용직,강원도,21
2026-01,형태,일용직,충청북도,3
2026-01,형태,일용직,충청남도,21
2026-01,형태,일용직,전라북도,19
2026-01,형태,일용직,전라남도,2
2026-01,형태,일용직,경상북도,1
2026-01,형태,일용직,경상남도,1
2026-01,형태,일용직,제주도,0
2026-01,학력,초졸 이하,전 체,96
2026-01,학력,초졸 이하,서울,10
2026-01,학력,초졸 이하,부산,10
2026-01,학력,초졸 이하,대구,4
2026-01,학력,초졸 이하,인천,13
2026-01,학력,초졸 이하,광주,0
2026-01,학력,초졸 이하,대전,3
2026-01,학력,초졸 이하,울산,1
2026-01,학력,초졸 이하,세종시,0
2026-01,학력,초졸 이하,경기도,22
2026-01,학력,초졸 이하,강원도,4
2026-01,학력,초졸 이하,충청북도,1
2026-01,학력,초졸 이하,충청남도,1
2026-01,학력,초졸 이하,전라북도,2
2026-01,학력,초졸 이하,전라남도,2
2026-01,학력,초졸 이하,경상북도,22
2026-01,학력,초졸 이하,경상남도,1
2026-01,학력,초졸 이하,제주도,0
2026-01,학력,중졸,전 체,339
2026-01,학력,중졸,서울,69
2026-01,학력,중졸,부산,12
2026-01,학력,중졸,대구,25
2026-01,학력,중졸,인천,23
2026-01,학력,중졸,광주,4
2026-01,학력,중졸,대전,0
2026-01,학력,중졸,울산,14
2026-01,학력,중졸,세종시,0
2026-01,학력,중졸,경기도,100
2026-01,학력,중졸,강원도,1
2026-01,학력,중졸,충청북도,17
2026-01,학력,중졸,충청남도,15
2026-01,학력,중졸,전라북도,10
2026-01,학력,중졸,전라남도,10
2026-01,학력,중졸,경상북도,17
2026-01,학력,중졸,경상남도,22
2026-01,학력,중졸,제주도,0
2026-01,학력,고졸,전 체,7254
2026-01,학력,고졸,서울,1019
2026-01,학력,고졸,부산,260
2026-01,학력,고졸,대구,141
2026-01,학력,고졸,인천,219
2026-01,학력,고졸,광주,119
2026-01,학력,고졸,대전,112
2026-01,학력,고졸,울산,111
2026-01,학력,고졸,세종시,17
2026-01,학력,고졸,경기도,2317
2026-01,학력,고졸,강원도,237
2026-01,학력,고졸,충청북도,518
2026-01,학력,고졸,충청남도,718
2026-01,학력,고졸,전라북도,295
2026-01,학력,고졸,전라남도,312
2026-01,학력,고졸,경상북도,395
2026-01,학력,고졸,경상남도,427
2026-01,학력,고졸,제주도,37
2026-01,학력,전문대졸,전 체,4939
2026-01,학력,전문대졸,서울,526
2026-01,학력,전문대졸,부산,263
2026-01,학력,전문대졸,대구,256
2026-01,학력,전문대졸,인천,132
2026-01,학력,전문대졸,광주,181
2026-01,학력,전문대졸,대전,174
2026-01,학력,전문대졸,울산,80
2026-01,학력,전문대졸,세종시,19
2026-01,학력,전문대졸,경기도,922
2026-01,학력,전문대졸,강원도,237
2026-01,학력,전문대졸,충청북도,212
2026-01,학력,전문대졸,충청남도,219
2026-01,학력,전문대졸,전라북도,428
2026-01,학력,전문대졸,전라남도,372
2026-01,학력,전문대졸,경상북도,467
2026-01,학력,전문대졸,경상남도,416
2026-01,학력,전문대졸,제주도,35
2026-01,학력,대졸,전 체,1505
2026-01,학력,대졸,서울,239
2026-01,학력,대졸,부산,132
2026-01,학력,대졸,대구,48
2026-01,학력,대졸,인천,18
2026-01,학력,대졸,광주,78
2026-01,학력,대졸,대전,185
2026-01,학력,대졸,울산,16
2026-01,학력,대졸,세종시,9
2026-01,학력,대졸,경기도,203
2026-01,학력,대졸,강원도,66
2026-01,학력,대졸,충청북도,67
2026-01,학력,대졸,충청남도,92
2026-01,학력,대졸,전라북도,76
2026-01,학력,대졸,전라남도,103
2026-01,학력,대졸,경상북도,70
2026-01,학력,대졸,경상남도,93
2026-01,학력,대졸,제주도,10
2026-01,학력,대학원졸 이상,전 체,93
2026-01,학력,대학원졸 이상,서울,16
2026-01,학력,대학원졸 이상,부산,7
2026-01,학력,대학원졸 이상,대구,1
2026-01,학력,대학원졸 이상,인천,1
2026-01,학력,대학원졸 이상,광주,11
2026-01,학력,대학원졸 이상,대전,21
2026-01,학력,대학원졸 이상,울산,0
2026-01,학력,대학원졸 이상,세종시,3
2026-01,학력,대학원졸 이상,경기도,4
2026-01,학력,대학원졸 이상,강원도,1
2026-01,학력,대학원졸 이상,충청북도,5
2026-01,학력,대학원졸 이상,충청남도,1
2026-01,학력,대학원졸 이상,전라북도,0
2026-01,학력,대학원졸 이상,전라남도,3
2026-01,학력,대학원졸 이상,경상북도,14
2026-01,학력,대학원졸 이상,경상남도,3
2026-01,학력,대학원졸 이상,제주도,2
2026-01,학력,무관,전 체,155501
2026-01,학력,무관,서울,22040
2026-01,학력,무관,부산,9626
2026-01,학력,무관,대구,5722
2026-01,학력,무관,인천,8447
2026-01,학력,무관,광주,3278
2026-01,학력,무관,대전,2061
2026-01,학력,무관,울산,4214
2026-01,학력,무관,세종시,1305
2026-01,학력,무관,경기도,43109
2026-01,학력,무관,강원도,3999
2026-01,학력,무관,충청북도,5800
2026-01,학력,무관,충청남도,7670
2026-01,학력,무관,전라북도,7398
2026-01,학력,무관,전라남도,7246
2026-01,학력,무관,경상북도,8924
2026-01,학력,무관,경상남도,12928
2026-01,학력,무관,제주도,1734
2026-01,임금대,50만원 미만,전 체,2310
2026-01,임금대,50만원 미만,서울,255
2026-01,임금대,50만원 미만,부산,400
2026-01,임금대,50만원 미만,대구,242
2026-01,임금대,50만원 미만,인천,242
2026-01,임금대,50만원 미만,광주,9
2026-01,임금대,50만원 미만,대전,9
2026-01,임금대,50만원 미만,울산,68
2026-01,임금대,50만원 미만,세종시,2
2026-01,임금대,50만원 미만,경기도,729
2026-01,임금대,50만원 미만,강원도,13
2026-01,임금대,50만원 미만,충청북도,3
2026-01,임금대,50만원 미만,충청남도,9
2026-01,임금대,50만원 미만,전라북도,86
2026-01,임금대,50만원 미만,전라남도,41
2026-01,임금대,50만원 미만,경상북도,73
2026-01,임금대,50만원 미만,경상남도,127
2026-01,임금대,50만원 미만,제주도,2
2026-01,임금대,50~100만원 미만,전 체,13004
2026-01,임금대,50~100만원 미만,서울,2562
2026-01,임금대,50~100만원 미만,부산,1636
2026-01,임금대,50~100만원 미만,대구,1078
2026-01,임금대,50~100만원 미만,인천,1283
2026-01,임금대,50~100만원 미만,광주,56
2026-01,임금대,50~100만원 미만,대전,48
2026-01,임금대,50~100만원 미만,울산,266
2026-01,임금대,50~100만원 미만,세종시,22
2026-01,임금대,50~100만원 미만,경기도,3977
2026-01,임금대,50~100만원 미만,강원도,155
2026-01,임금대,50~100만원 미만,충청북도,87
2026-01,임금대,50~100만원 미만,충청남도,111
2026-01,임금대,50~100만원 미만,전라북도,526
2026-01,임금대,50~100만원 미만,전라남도,139
2026-01,임금대,50~100만원 미만,경상북도,387
2026-01,임금대,50~100만원 미만,경상남도,665
2026-01,임금대,50~100만원 미만,제주도,6
2026-01,임금대,100~150만원 미만,전 체,6563
2026-01,임금대,100~150만원 미만,서울,1613
2026-01,임금대,100~150만원 미만,부산,536
2026-01,임금대,100~150만원 미만,대구,235
2026-01,임금대,100~150만원 미만,인천,281
2026-01,임금대,100~150만원 미만,광주,99
2026-01,임금대,100~150만원 미만,대전,107
2026-01,임금대,100~150만원 미만,울산,91
2026-01,임금대,100~150만원 미만,세종시,29
2026-01,임금대,100~150만원 미만,경기도,1530
2026-01,임금대,100~150만원 미만,강원도,169
2026-01,임금대,100~150만원 미만,충청북도,182
2026-01,임금대,100~150만원 미만,충청남도,98
2026-01,임금대,100~150만원 미만,전라북도,390
2026-01,임금대,100~150만원 미만,전라남도,264
2026-01,임금대,100~150만원 미만,경상북도,540
2026-01,임금대,100~150만원 미만,경상남도,352
2026-01,임금대,100~150만원 미만,제주도,47
2026-01,임금대,150~200만원 미만,전 체,5647
2026-01,임금대,150~200만원 미만,서울,1585
2026-01,임금대,150~200만원 미만,부산,419
2026-01,임금대,150~200만원 미만,대구,190
2026-01,임금대,150~200만원 미만,인천,329
2026-01,임금대,150~200만원 미만,광주,61
2026-01,임금대,150~200만원 미만,대전,104
2026-01,임금대,150~200만원 미만,울산,80
2026-01,임금대,150~200만원 미만,세종시,12
2026-01,임금대,150~200만원 미만,경기도,1453
2026-01,임금대,150~200만원 미만,강원도,149
2026-01,임금대,150~200만원 미만,충청북도,187
2026-01,임금대,150~200만원 미만,충청남도,242
2026-01,임금대,150~200만원 미만,전라북도,209
2026-01,임금대,150~200만원 미만,전라남도,160
2026-01,임금대,150~200만원 미만,경상북도,118
2026-01,임금대,150~200만원 미만,경상남도,210
2026-01,임금대,150~200만원 미만,제주도,139
2026-01,임금대,200~250만원 미만,전 체,88584
2026-01,임금대,200~250만원 미만,서울,9870
2026-01,임금대,200~250만원 미만,부산,4447
2026-01,임금대,200~250만원 미만,대구,2972
2026-01,임금대,200~250만원 미만,인천,4275
2026-01,임금대,200~250만원 미만,광주,2451
2026-01,임금대,200~250만원 미만,대전,1495
2026-01,임금대,200~250만원 미만,울산,2678
2026-01,임금대,200~250만원 미만,세종시,968
2026-01,임금대,200~250만원 미만,경기도,23402
2026-01,임금대,200~250만원 미만,강원도,2571
2026-01,임금대,200~250만원 미만,충청북도,3906
2026-01,임금대,200~250만원 미만,충청남도,5280
2026-01,임금대,200~250만원 미만,전라북도,4816
2026-01,임금대,200~250만원 미만,전라남도,4952
