연월,산업,시도,값
2026-03,도매 및 소매업,대전,120
2026-03,도매 및 소매업,울산,108
2026-03,도매 및 소매업,세종시,23
2026-03,도매 및 소매업,경기도,2538
2026-03,도매 및 소매업,강원도,239
2026-03,도매 및 소매업,충청북도,315
2026-03,도매 및 소매업,충청남도,389
2026-03,도매 및 소매업,전라북도,323
2026-03,도매 및 소매업,전라남도,280
2026-03,도매 및 소매업,경상북도,380
2026-03,도매 및 소매업,경상남도,631
2026-03,도매 및 소매업,제주도,86
2026-03,운수 및 창고업,전 체,4973
2026-03,운수 및 창고업,서울,2311
2026-03,운수 및 창고업,부산,308
2026-03,운수 및 창고업,대구,83
2026-03,운수 및 창고업,인천,189
2026-03,운수 및 창고업,광주,39
2026-03,운수 및 창고업,대전,125
2026-03,운수 및 창고업,울산,71
2026-03,운수 및 창고업,세종시,8
2026-03,운수 및 창고업,경기도,1001
2026-03,운수 및 창고업,강원도,64
2026-03,운수 및 창고업,충청북도,53
2026-03,운수 및 창고업,충청남도,87
2026-03,운수 및 창고업,전라북도,96
2026-03,운수 및 창고업,전라남도,113
2026-03,운수 및 창고업,경상북도,135
2026-03,운수 및 창고업,경상남도,272
2026-03,운수 및 창고업,제주도,18
2026-03,숙박 및 음식점업,전 체,3152
2026-03,숙박 및 음식점업,서울,930
2026-03,숙박 및 음식점업,부산,230
2026-03,숙박 및 음식점업,대구,33
2026-03,숙박 및 음식점업,인천,138
2026-03,숙박 및 음식점업,광주,28
2026-03,숙박 및 음식점업,대전,35
2026-03,숙박 및 음식점업,울산,54
2026-03,숙박 및 음식점업,세종시,8
2026-03,숙박 및 음식점업,경기도,795
2026-03,숙박 및 음식점업,강원도,108
2026-03,숙박 및 음식점업,충청북도,118
2026-03,숙박 및 음식점업,충청남도,98
2026-03,숙박 및 음식점업,전라북도,156
2026-03,숙박 및 음식점업,전라남도,117
2026-03,숙박 및 음식점업,경상북도,111
2026-03,숙박 및 음식점업,경상남도,140
2026-03,숙박 및 음식점업,제주도,53
2026-03,정보통신업,전 체,1479
2026-03,정보통신업,서울,700
2026-03,정보통신업,부산,41
2026-03,정보통신업,대구,32
2026-03,정보통신업,인천,15
2026-03,정보통신업,광주,24
2026-03,정보통신업,대전,64
2026-03,정보통신업,울산,8
2026-03,정보통신업,세종시,9
2026-03,정보통신업,경기도,235
2026-03,정보통신업,강원도,18
2026-03,정보통신업,충청북도,20
2026-03,정보통신업,충청남도,28
2026-03,정보통신업,전라북도,24
2026-03,정보통신업,전라남도,114
2026-03,정보통신업,경상북도,57
2026-03,정보통신업,경상남도,62
2026-03,정보통신업,제주도,28
2026-03,금융 및 보험업,전 체,1135
2026-03,금융 및 보험업,서울,505
2026-03,금융 및 보험업,부산,87
2026-03,금융 및 보험업,대구,44
2026-03,금융 및 보험업,인천,9
2026-03,금융 및 보험업,광주,5
2026-03,금융 및 보험업,대전,7
2026-03,금융 및 보험업,울산,11
2026-03,금융 및 보험업,세종시,0
2026-03,금융 및 보험업,경기도,100
2026-03,금융 및 보험업,강원도,32
2026-03,금융 및 보험업,충청북도,38
2026-03,금융 및 보험업,충청남도,34
2026-03,금융 및 보험업,전라북도,35
2026-03,금융 및 보험업,전라남도,51
2026-03,금융 및 보험업,경상북도,68
2026-03,금융 및 보험업,경상남도,91
2026-03,금융 및 보험업,제주도,18
2026-03,부동산업,전 체,2166
2026-03,부동산업,서울,476
2026-03,부동산업,부산,193
2026-03,부동산업,대구,38
2026-03,부동산업,인천,127
2026-03,부동산업,광주,36
2026-03,부동산업,대전,10
2026-03,부동산업,울산,45
2026-03,부동산업,세종시,121
2026-03,부동산업,경기도,454
2026-03,부동산업,강원도,80
2026-03,부동산업,충청북도,63
2026-03,부동산업,충청남도,93
2026-03,부동산업,전라북도,165
2026-03,부동산업,전라남도,68
2026-03,부동산업,경상북도,51
2026-03,부동산업,경상남도,121
2026-03,부동산업,제주도,25
2026-03,"전문, 과학 및 기술 서비스업",전 체,5466
2026-03,"전문, 과학 및 기술 서비스업",서울,924
2026-03,"전문, 과학 및 기술 서비스업",부산,406
2026-03,"전문, 과학 및 기술 서비스업",대구,216
2026-03,"전문, 과학 및 기술 서비스업",인천,223
2026-03,"전문, 과학 및 기술 서비스업",광주,144
2026-03,"전문, 과학 및 기술 서비스업",대전,268
2026-03,"전문, 과학 및 기술 서비스업",울산,189
2026-03,"전문, 과학 및 기술 서비스업",세종시,79
2026-03,"전문, 과학 및 기술 서비스업",경기도,1049
2026-03,"전문, 과학 및 기술 서비스업",강원도,109
2026-03,"전문, 과학 및 기술 서비스업",충청북도,187
2026-03,"전문, 과학 및 기술 서비스업",충청남도,280
2026-03,"전문, 과학 및 기술 서비스업",전라북도,245
2026-03,"전문, 과학 및 기술 서비스업",전라남도,253
2026-03,"전문, 과학 및 기술 서비스업",경상북도,376
2026-03,"전문, 과학 및 기술 서비스업",경상남도,471
2026-03,"전문, 과학 및 기술 서비스업",제주도,47
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",전 체,20461
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",서울,9032
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",부산,1125
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",대구,737
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",인천,885
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",광주,226
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",대전,394
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",울산,174
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",세종시,81
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",경기도,5126
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",강원도,196
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",충청북도,499
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",충청남도,238
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",전라북도,370
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",전라남도,274
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",경상북도,359
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",경상남도,678
2026-03,"사업시설 관리, 사업 지원 및 임대 서비스업",제주도,67
2026-03,"공공행정, 국방 및 사회보장 행정",전 체,6123
2026-03,"공공행정, 국방 및 사회보장 행정",서울,529
2026-03,"공공행정, 국방 및 사회보장 행정",부산,788
2026-03,"공공행정, 국방 및 사회보장 행정",대구,345
2026-03,"공공행정, 국방 및 사회보장 행정",인천,205
2026-03,"공공행정, 국방 및 사회보장 행정",광주,87
2026-03,"공공행정, 국방 및 사회보장 행정",대전,134
2026-03,"공공행정, 국방 및 사회보장 행정",울산,80
2026-03,"공공행정, 국방 및 사회보장 행정",세종시,55
2026-03,"공공행정, 국방 및 사회보장 행정",경기도,1303
2026-03,"공공행정, 국방 및 사회보장 행정",강원도,300
2026-03,"공공행정, 국방 및 사회보장 행정",충청북도,354
2026-03,"공공행정, 국방 및 사회보장 행정",충청남도,344
2026-03,"공공행정, 국방 및 사회보장 행정",전라북도,440
2026-03,"공공행정, 국방 및 사회보장 행정",전라남도,318
2026-03,"공공행정, 국방 및 사회보장 행정",경상북도,286
2026-03,"공공행정, 국방 및 사회보장 행정",경상남도,494
2026-03,"공공행정, 국방 및 사회보장 행정",제주도,61
2026-03,교육 서비스업,전 체,3803
2026-03,교육 서비스업,서울,876
2026-03,교육 서비스업,부산,309
2026-03,교육 서비스업,대구,129
2026-03,교육 서비스업,인천,132
2026-03,교육 서비스업,광주,123
2026-03,교육 서비스업,대전,150
2026-03,교육 서비스업,울산,57
2026-03,교육 서비스업,세종시,26
2026-03,교육 서비스업,경기도,606
2026-03,교육 서비스업,강원도,184
2026-03,교육 서비스업,충청북도,73
2026-03,교육 서비스업,충청남도,95
2026-03,교육 서비스업,전라북도,241
2026-03,교육 서비스업,전라남도,208
2026-03,교육 서비스업,경상북도,274
2026-03,교육 서비스업,경상남도,258
2026-03,교육 서비스업,제주도,62
2026-03,보건업 및 사회복지 서비스업,전 체,42340
2026-03,보건업 및 사회복지 서비스업,서울,6170
2026-03,보건업 및 사회복지 서비스업,부산,4404
2026-03,보건업 및 사회복지 서비스업,대구,2637
2026-03,보건업 및 사회복지 서비스업,인천,3322
2026-03,보건업 및 사회복지 서비스업,광주,690
2026-03,보건업 및 사회복지 서비스업,대전,529
2026-03,보건업 및 사회복지 서비스업,울산,989
2026-03,보건업 및 사회복지 서비스업,세종시,157
2026-03,보건업 및 사회복지 서비스업,경기도,11697
2026-03,보건업 및 사회복지 서비스업,강원도,1040
2026-03,보건업 및 사회복지 서비스업,충청북도,891
2026-03,보건업 및 사회복지 서비스업,충청남도,1008
2026-03,보건업 및 사회복지 서비스업,전라북도,2062
2026-03,보건업 및 사회복지 서비스업,전라남도,1322
2026-03,보건업 및 사회복지 서비스업,경상북도,2055
2026-03,보건업 및 사회복지 서비스업,경상남도,3049
2026-03,보건업 및 사회복지 서비스업,제주도,318
2026-03,"예술, 스포츠 및 여가관련 서비스업",전 체,1433
2026-03,"예술, 스포츠 및 여가관련 서비스업",서울,281
2026-03,"예술, 스포츠 및 여가관련 서비스업",부산,84
2026-03,"예술, 스포츠 및 여가관련 서비스업",대구,39
2026-03,"예술, 스포츠 및 여가관련 서비스업",인천,49
2026-03,"예술, 스포츠 및 여가관련 서비스업",광주,27
2026-03,"예술, 스포츠 및 여가관련 서비스업",대전,43
2026-03,"예술, 스포츠 및 여가관련 서비스업",울산,3
2026-03,"예술, 스포츠 및 여가관련 서비스업",세종시,9
2026-03,"예술, 스포츠 및 여가관련 서비스업",경기도,338
2026-03,"예술, 스포츠 및 여가관련 서비스업",강원도,145
2026-03,"예술, 스포츠 및 여가관련 서비스업",충청북도,41
2026-03,"예술, 스포츠 및 여가관련 서비스업",충청남도,49
2026-03,"예술, 스포츠 및 여가관련 서비스업",전라북도,159
2026-03,"예술, 스포츠 및 여가관련 서비스업",전라남도,59
2026-03,"예술, 스포츠 및 여가관련 서비스업",경상북도,37
2026-03,"예술, 스포츠 및 여가관련 서비스업",경상남도,42
2026-03,"예술, 스포츠 및 여가관련 서비스업",제주도,28
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",전 체,2971
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",서울,576
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",부산,224
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",대구,120
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",인천,251
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",광주,66
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",대전,24
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",울산,58
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",세종시,14
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",경기도,828
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",강원도,65
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",충청북도,90
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",충청남도,108
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",전라북도,117
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",전라남도,75
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",경상북도,121
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",경상남도,190
2026-03,"협회 및 단체, 수리 및 기타 개인 서비스업",제주도,44
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전 체,40
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,서울,4
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,부산,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,대구,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,인천,9
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,광주,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,대전,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,울산,2
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,세종시,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경기도,23
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,강원도,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,충청북도,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,충청남도,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전라북도,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전라남도,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경상북도,0
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경상남도,2
2026-03,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,제주도,0
2026-03,국제 및 외국기관,전 체,38
2026-03,국제 및 외국기관,서울,0
2026-03,국제 및 외국기관,부산,0
2026-03,국제 및 외국기관,대구,0
2026-03,국제 및 외국기관,인천,0
2026-03,국제 및 외국기관,광주,0
2026-03,국제 및 외국기관,대전,0
2026-03,국제 및 외국기관,울산,0
2026-03,국제 및 외국기관,세종시,0
2026-03,국제 및 외국기관,경기도,38
2026-03,국제 및 외국기관,강원도,0
2026-03,국제 및 외국기관,충청북도,0
2026-03,국제 및 외국기관,충청남도,0
2026-03,국제 및 외국기관,전라북도,0
2026-03,국제 및 외국기관,전라남도,0
