직종코드,직종명,대분류코드,대분류명,중분류코드,소분류코드,세분류코드,work24_13대분류코드,work24_13대분류명,work24_114중분류코드,work24_114중분류명,부모중복
032100,은행 사무원(출납창구 제외),0,경영·사무·금융·보험,03,032,0321,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032200,증권 사무원(출납창구 제외),0,경영·사무·금융·보험,03,032,0322,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032300,보험 심사원 및 사무원,0,경영·사무·금융·보험,03,032,0323,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032400,출납 창구 사무원,0,경영·사무·금융·보험,03,032,0324,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032401,출납창구 사무원(은행·농협·수협·축협),0,경영·사무·금융·보험,03,032,0324,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032402,출납창구 사무원(우체국·새마을금고),0,경영·사무·금융·보험,03,032,0324,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032403,출납창구 사무원(증권 및 기타 금융기관),0,경영·사무·금융·보험,03,032,0324,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032500,수금원 및 신용 추심원,0,경영·사무·금융·보험,03,032,0325,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032501,수금원,0,경영·사무·금융·보험,03,032,0325,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032502,신용 추심원(채권 관리원),0,경영·사무·금융·보험,03,032,0325,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032503,연체 안내원(체납 고지원),0,경영·사무·금융·보험,03,032,0325,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
032900,"기타 금융 사무원(카드사·신협·새마을금고·할부사, 우체국(금융부문) 등)",0,경영·사무·금융·보험,03,032,0329,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
033100,대출 및 신용카드 모집인,0,경영·사무·금융·보험,03,033,0331,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
033200,보험 모집인 및 투자 권유 대행인,0,경영·사무·금융·보험,03,033,0332,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
033201,보험 대리인 및 중개인,0,경영·사무·금융·보험,03,033,0332,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
033203,투자 권유 대행인,0,경영·사무·금융·보험,03,033,0332,01,경영·사무·금융·보험,01D,금융·보험 사무 및 영업,N
110100,인문과학 연구원,1,연구·공학기술,11,110,1101,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
110200,사회과학 연구원,1,연구·공학기술,11,110,1102,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
121100,자연과학 연구원,1,연구·공학기술,12,121,1211,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
121200,자연과학 시험원,1,연구·공학기술,12,121,1212,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
122101,생명과학 연구원,1,연구·공학기술,12,122,1221,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
122102,농어업 연구원 및 기술자,1,연구·공학기술,12,122,1221,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
122103,임업 및 산림 연구원 및 기술자,1,연구·공학기술,12,122,1221,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
122200,생명과학 시험원,1,연구·공학기술,12,122,1222,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
122300,농림어업 관련 시험원,1,연구·공학기술,12,122,1223,02,연구 및 공학기술,021,인문·사회·자연·생명과학 연구 및 시험,N
131100,컴퓨터 하드웨어 기술자 및 연구원,1,연구·공학기술,13,131,1311,02,연구 및 공학기술,022,컴퓨터하드웨어·통신공학,N
131200,통신공학 기술자 및 연구원,1,연구·공학기술,13,131,1312,02,연구 및 공학기술,022,컴퓨터하드웨어·통신공학,N
131201,통신기기·장비 개발자 및 연구원,1,연구·공학기술,13,131,1312,02,연구 및 공학기술,022,컴퓨터하드웨어·통신공학,N
131202,통신기술 개발자 및 통신망 운영 기술자,1,연구·공학기술,13,131,1312,02,연구 및 공학기술,022,컴퓨터하드웨어·통신공학,N
131203,통신공사 감리 기술자,1,연구·공학기술,13,131,1312,02,연구 및 공학기술,022,컴퓨터하드웨어·통신공학,N
132000,컴퓨터시스템 전문가,1,연구·공학기술,13,132,1320,02,연구 및 공학기술,023,컴퓨터시스템,N
132001,IT 컨설턴트,1,연구·공학기술,13,132,1320,02,연구 및 공학기술,023,컴퓨터시스템,N
132002,컴퓨터시스템 설계 및 분석가,1,연구·공학기술,13,132,1320,02,연구 및 공학기술,023,컴퓨터시스템,N
132003,IT 감리 전문가(시스템 감리),1,연구·공학기술,13,132,1320,02,연구 및 공학기술,023,컴퓨터시스템,N
133100,시스템 소프트웨어 개발자,1,연구·공학기술,13,133,1331,02,연구 및 공학기술,024,소프트웨어,N
133101,시스템 소프트웨어 개발자(프로그래머),1,연구·공학기술,13,133,1331,02,연구 및 공학기술,024,소프트웨어,N
133102,펌웨어 및 임베디드 소프트웨어 프로그래머,1,연구·공학기술,13,133,1331,02,연구 및 공학기술,024,소프트웨어,N
133200,응용 소프트웨어 개발자,1,연구·공학기술,13,133,1332,02,연구 및 공학기술,024,소프트웨어,N
133201,JAVA 프로그래밍 언어 전문가,1,연구·공학기술,13,133,1332,02,연구 및 공학기술,024,소프트웨어,N
133202,C언어 및 그 외 프로그래밍 언어 전문가,1,연구·공학기술,13,133,1332,02,연구 및 공학기술,024,소프트웨어,N
133203,"범용 응용 소프트웨어 프로그래머(ERP,정보처리,재무관리 등)",1,연구·공학기술,13,133,1332,02,연구 및 공학기술,024,소프트웨어,N
133204,"산업특화 응용 소프트웨어 프로그래머(국방,항공,교통,에너지,금융,자동차 등)",1,연구·공학기술,13,133,1332,02,연구 및 공학기술,024,소프트웨어,N
133205,네트워크 프로그래머,1,연구·공학기술,13,133,1332,02,연구 및 공학기술,024,소프트웨어,N
133206,게임 프로그래머,1,연구·공학기술,13,133,1332,02,연구 및 공학기술,024,소프트웨어,N
133207,모바일 애플리케이션 프로그래머(앱·어플 개발),1,연구·공학기술,13,133,1332,02,연구 및 공학기술,024,소프트웨어,N
133300,웹 개발자,1,연구·공학기술,13,133,1333,02,연구 및 공학기술,024,소프트웨어,N
133301,웹 개발자(웹 엔지니어·웹 프로그래머),1,연구·공학기술,13,133,1333,02,연구 및 공학기술,024,소프트웨어,N
133302,웹 기획자,1,연구·공학기술,13,133,1333,02,연구 및 공학기술,024,소프트웨어,N
133900,기타 컴퓨터 시스템 및 소프트웨어 전문가(IT 테스터 및 IT QA 전문가 등),1,연구·공학기술,13,133,1339,02,연구 및 공학기술,024,소프트웨어,N
134100,네트워크 시스템 개발자,1,연구·공학기술,13,134,1341,02,연구 및 공학기술,025,네트워크 시스템 및 정보보안,N
134200,정보보안 전문가,1,연구·공학기술,13,134,1342,02,연구 및 공학기술,025,네트워크 시스템 및 정보보안,N
134201,정보보호 전문가,1,연구·공학기술,13,134,1342,02,연구 및 공학기술,025,네트워크 시스템 및 정보보안,N
134202,침해사고 대응 전문가,1,연구·공학기술,13,134,1342,02,연구 및 공학기술,025,네트워크 시스템 및 정보보안,N
134900,기타 네트워크 및 정보 보안 전문가(디지털 포렌식 전문가 등),1,연구·공학기술,13,134,1349,02,연구 및 공학기술,025,네트워크 시스템 및 정보보안,N
135100,데이터 시스템 전문가,1,연구·공학기술,13,135,1351,02,연구 및 공학기술,026,데이터 및 정보시스템·웹 운영,N
135101,데이터 설계 및 프로그래머,1,연구·공학기술,13,135,1351,02,연구 및 공학기술,026,데이터 및 정보시스템·웹 운영,N
135102,데이터베이스 운영·관리자,1,연구·공학기술,13,135,1351,02,연구 및 공학기술,026,데이터 및 정보시스템·웹 운영,N
135200,데이터 분석가(빅데이터 분석가),1,연구·공학기술,13,135,1352,02,연구 및 공학기술,026,데이터 및 정보시스템·웹 운영,N
136101,정보시스템 운영자,1,연구·공학기술,13,136,1361,01,경영·사무·금융·보험,01B,통계·비서·사무보조·기타 사무,Y
136102,네트워크 관리자(클라우딩컴퓨터운영관리자),1,연구·공학기술,13,136,1361,02,연구 및 공학기술,026,데이터 및 정보시스템·웹 운영,N
136103,IT 기술지원 전문가,1,연구·공학기술,13,136,1361,02,연구 및 공학기술,026,데이터 및 정보시스템·웹 운영,N
136200,웹 운영자(홈페이지 관리자),1,연구·공학기술,13,136,1362,02,연구 및 공학기술,026,데이터 및 정보시스템·웹 운영,N
137000,통신 및 방송 송출 장비 기사,1,연구·공학기술,13,137,1370,02,연구 및 공학기술,027,통신·방송 송출,N
140100,건축가(건축설계 포함),1,연구·공학기술,14,140,1401,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140200,건축공학 기술자,1,연구·공학기술,14,140,1402,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140201,건축 현장소장,1,연구·공학기술,14,140,1402,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140202,건축구조 기술자,1,연구·공학기술,14,140,1402,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140203,건축시공 기술자(건축견적 포함),1,연구·공학기술,14,140,1402,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140204,건축설비 기술자,1,연구·공학기술,14,140,1402,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140205,건축감리 기술자,1,연구·공학기술,14,140,1402,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140206,건축안전·환경·품질·에너지관리 기술자,1,연구·공학기술,14,140,1402,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140300,토목공학 기술자,1,연구·공학기술,14,140,1403,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140301,토목 현장소장,1,연구·공학기술,14,140,1403,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140302,토목구조 설계 기술자,1,연구·공학기술,14,140,1403,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140303,토목시공 기술자(토목견적 포함),1,연구·공학기술,14,140,1403,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140304,토목감리 기술자,1,연구·공학기술,14,140,1403,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140305,토목안전·환경·품질 기술자,1,연구·공학기술,14,140,1403,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140400,조경 기술자,1,연구·공학기술,14,140,1404,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140500,도시 및 교통 관련 전문가,1,연구·공학기술,14,140,1405,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140501,도시 계획·설계가,1,연구·공학기술,14,140,1405,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140502,교통 계획·설계·안전·영향평가 전문가,1,연구·공학기술,14,140,1405,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140600,측량 및 공간정보 전문가,1,연구·공학기술,14,140,1406,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140601,측량사,1,연구·공학기술,14,140,1406,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140602,지도제작 및 공간정보시스템 전문가,1,연구·공학기술,14,140,1406,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
140700,건설자재 시험원,1,연구·공학기술,14,140,1407,02,연구 및 공학기술,028,건설·채굴 연구 및 공학기술,N
151100,기계공학 기술자 및 연구원,1,연구·공학기술,15,151,1511,02,연구 및 공학기술,029,기계·로봇·금속·재료 연구 및 공학기술,N
151101,산업기계공학 기술자 및 연구원,1,연구·공학기술,15,151,1511,02,연구 및 공학기술,029,기계·로봇·금속·재료 연구 및 공학기술,N
